route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
BX39,GH_H2-Weekday,GH_H2-Weekday-030000_BX39_750,CLASON PT,1,BX390176
BX39,GH_H2-Weekday,GH_H2-Weekday-033000_BX39_751,CLASON PT,1,BX390176
BX39,GH_H2-Weekday,GH_H2-Weekday-035000_BX39_754,CLASON PT,1,BX390176
BX39,GH_H2-Weekday,GH_H2-Weekday-036500_BX39_752,CLASON PT,1,BX390176
BX39,GH_H2-Weekday,GH_H2-Weekday-037700_BX39_758,CLASON PT,1,BX390176
BX39,GH_H2-Weekday,GH_H2-Weekday-038700_BX39_759,CLASON PT,1,BX390176
BX39,GH_H2-Weekday,GH_H2-Weekday-039500_BX39_762,CLASON PT,1,BX390176
BX39,GH_H2-Weekday,GH_H2-Weekday-040100_BX39_763,CLASON PT,1,BX390176
BX39,GH_H2-Weekday,GH_H2-Weekday-040700_BX39_764,CLASON PT,1,BX390176
BX39,GH_H2-Weekday,GH_H2-Weekday-041300_BX39_753,CLASON PT,1,BX390176
BX39,GH_H2-Weekday,GH_H2-Weekday-041900_BX39_766,CLASON PT,1,BX390176
BX39,GH_H2-Weekday,GH_H2-Weekday-042700_BX39_750,CLASON PT,1,BX390176
BX39,GH_H2-Weekday,GH_H2-Weekday-043600_BX39_770,CLASON PT,1,BX390176
BX39,GH_H2-Weekday,GH_H2-Weekday-044400_BX39_755,CLASON PT,1,BX390176
BX39,GH_H2-Weekday,GH_H2-Weekday-045300_BX39_756,CLASON PT,1,BX390176
BX39,GH_H2-Weekday,GH_H2-Weekday-046100_BX39_757,CLASON PT,1,BX390176
BX39,GH_H2-Weekday,GH_H2-Weekday-047000_BX39_751,CLASON PT,1,BX390176
BX39,GH_H2-Weekday,GH_H2-Weekday-047800_BX39_760,CLASON PT,1,BX390176
BX39,GH_H2-Weekday,GH_H2-Weekday-048800_BX39_754,CLASON PT,1,BX390176
BX39,GH_H2-Weekday,GH_H2-Weekday-088000_BX39_777,CLASON PT,1,BX390142
BX39,GH_H2-Weekday,GH_H2-Weekday-050000_BX39_765,CLASON PT,1,BX390176
BX39,GH_H2-Weekday,GH_H2-Weekday-119600_BX39_781,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390177
BX39,GH_H2-Weekday,GH_H2-Weekday-051200_BX39_768,CLASON PT,1,BX390176
BX39,GH_H2-Weekday,GH_H2-Weekday-052400_BX39_769,CLASON PT,1,BX390176
BX39,GH_H2-Weekday,GH_H2-Weekday-120800_BX39_775,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390177
BX39,GH_H2-Weekday,GH_H2-Weekday-122000_BX39_776,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390177
BX39,GH_H2-Weekday,GH_H2-Weekday-053600_BX39_771,CLASON PT,1,BX390176
BX39,GH_H2-Weekday,GH_H2-Weekday-033000_BX39_752,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390158
BX39,GH_H2-Weekday,GH_H2-Weekday-055100_BX39_772,CLASON PT,1,BX390176
BX39,GH_H2-Weekday,GH_H2-Weekday-030000_BX39_751,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390158
BX39,GH_H2-Weekday,GH_H2-Weekday-056600_BX39_764,CLASON PT,1,BX390176
BX39,GH_H2-Weekday,GH_H2-Weekday-123200_BX39_783,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390177
BX39,GH_H2-Weekday,GH_H2-Weekday-124500_BX39_778,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390177
BX39,GH_H2-Weekday,GH_H2-Weekday-058100_BX39_766,CLASON PT,1,BX390176
BX39,GH_H2-Weekday,GH_H2-Weekday-126000_BX39_785,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390177
BX39,GH_H2-Weekday,GH_H2-Weekday-059600_BX39_758,CLASON PT,1,BX390176
BX39,GH_H2-Weekday,GH_H2-Weekday-127500_BX39_782,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390177
BX39,GH_H2-Weekday,GH_H2-Weekday-061100_BX39_757,CLASON PT,1,BX390176
BX39,GH_H2-Weekday,GH_H2-Weekday-062600_BX39_763,CLASON PT,1,BX390176
BX39,GH_H2-Weekday,GH_H2-Weekday-064100_BX39_753,CLASON PT,1,BX390176
BX39,GH_H2-Weekday,GH_H2-Weekday-129000_BX39_786,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390177
BX39,GH_H2-Weekday,GH_H2-Weekday-065600_BX39_750,CLASON PT,1,BX390176
BX39,GH_H2-Weekday,GH_H2-Weekday-067100_BX39_756,CLASON PT,1,BX390176
BX39,GH_H2-Weekday,GH_H2-Weekday-068600_BX39_771,CLASON PT,1,BX390176
BX39,GH_H2-Weekday,GH_H2-Weekday-070100_BX39_752,CLASON PT,1,BX390176
BX39,GH_H2-Weekday,GH_H2-Weekday-071600_BX39_760,CLASON PT,1,BX390176
BX39,GH_H2-Weekday,GH_H2-Weekday-073100_BX39_765,CLASON PT,1,BX390176
BX39,GH_H2-Weekday,GH_H2-Weekday-074600_BX39_758,CLASON PT,1,BX390176
BX39,GH_H2-Weekday,GH_H2-Weekday-076100_BX39_755,CLASON PT,1,BX390176
BX39,GH_H2-Weekday,GH_H2-Weekday-077600_BX39_763,CLASON PT,1,BX390176
BX39,GH_H2-Weekday,GH_H2-Weekday-078800_BX39_759,CLASON PT,1,BX390176
BX39,GH_H2-Weekday,GH_H2-Weekday-080000_BX39_772,CLASON PT,1,BX390176
BX39,GH_H2-Weekday,GH_H2-Weekday-081200_BX39_776,CLASON PT,1,BX390176
BX39,GH_H2-Weekday,GH_H2-Weekday-082400_BX39_775,CLASON PT,1,BX390176
BX39,GH_H2-Weekday,GH_H2-Weekday-083600_BX39_769,CLASON PT,1,BX390176
BX39,GH_H2-Weekday,GH_H2-Weekday-084800_BX39_782,CLASON PT,1,BX390176
BX39,GH_H2-Weekday,GH_H2-Weekday-086000_BX39_762,CLASON PT,1,BX390176
BX39,GH_H2-Weekday,GH_H2-Weekday-087200_BX39_780,CLASON PT,1,BX390176
BX39,GH_H2-Weekday,GH_H2-Weekday-088400_BX39_781,CLASON PT,1,BX390176
BX39,GH_H2-Weekday,GH_H2-Weekday-089600_BX39_779,CLASON PT,1,BX390176
BX39,GH_H2-Weekday,GH_H2-Weekday-090700_BX39_751,CLASON PT,1,BX390176
BX39,GH_H2-Weekday,GH_H2-Weekday-091700_BX39_768,CLASON PT,1,BX390176
BX39,GH_H2-Weekday,GH_H2-Weekday-092700_BX39_778,CLASON PT,1,BX390176
BX39,GH_H2-Weekday,GH_H2-Weekday-093700_BX39_770,CLASON PT,1,BX390176
BX39,GH_H2-Weekday,GH_H2-Weekday-094700_BX39_785,CLASON PT,1,BX390176
BX39,GH_H2-Weekday,GH_H2-Weekday-095700_BX39_757,CLASON PT,1,BX390176
BX39,GH_H2-Weekday,GH_H2-Weekday-096900_BX39_786,CLASON PT,1,BX390176
BX39,GH_H2-Weekday,GH_H2-Weekday-098100_BX39_775,CLASON PT,1,BX390176
BX39,GH_H2-Weekday,GH_H2-Weekday-099300_BX39_764,CLASON PT,1,BX390176
BX39,GH_H2-Weekday,GH_H2-Weekday-100500_BX39_783,CLASON PT,1,BX390176
BX39,GH_H2-Weekday,GH_H2-Weekday-101700_BX39_771,CLASON PT,1,BX390176
BX39,GH_H2-Weekday,GH_H2-Weekday-102900_BX39_754,CLASON PT,1,BX390176
BX39,GH_H2-Weekday,GH_H2-Weekday-104100_BX39_788,CLASON PT,1,BX390176
BX39,GH_H2-Weekday,GH_H2-Weekday-105300_BX39_787,CLASON PT,1,BX390176
BX39,GH_H2-Weekday,GH_H2-Weekday-106500_BX39_777,CLASON PT,1,BX390176
BX39,GH_H2-Weekday,GH_H2-Weekday-107700_BX39_766,CLASON PT,1,BX390176
BX39,GH_H2-Weekday,GH_H2-Weekday-108900_BX39_768,CLASON PT,1,BX390176
BX39,GH_H2-Weekday,GH_H2-Weekday-110100_BX39_784,CLASON PT,1,BX390176
BX39,GH_H2-Weekday,GH_H2-Weekday-111300_BX39_780,CLASON PT,1,BX390176
BX39,GH_H2-Weekday,GH_H2-Weekday-112500_BX39_781,CLASON PT,1,BX390176
BX39,GH_H2-Weekday,GH_H2-Weekday-113700_BX39_775,CLASON PT,1,BX390176
BX39,GH_H2-Weekday,GH_H2-Weekday-114900_BX39_776,CLASON PT,1,BX390176
BX39,GH_H2-Weekday,GH_H2-Weekday-116100_BX39_783,CLASON PT,1,BX390176
BX39,GH_H2-Weekday,GH_H2-Weekday-117300_BX39_778,CLASON PT,1,BX390176
BX39,GH_H2-Weekday,GH_H2-Weekday-143500_BX39_787,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390177
BX39,GH_H2-Weekday,GH_H2-Weekday-118500_BX39_785,CLASON PT,1,BX390176
BX39,GH_H2-Weekday,GH_H2-Weekday-119700_BX39_782,CLASON PT,1,BX390176
BX39,GH_H2-Weekday,GH_H2-Weekday-121200_BX39_786,CLASON PT,1,BX390176
BX39,GH_H2-Weekday,GH_H2-Weekday-122700_BX39_777,CLASON PT,1,BX390176
BX39,GH_H2-Weekday,GH_H2-Weekday-130500_BX39_787,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390177
BX39,GH_H2-Weekday,GH_H2-Weekday-124200_BX39_779,CLASON PT,1,BX390176
BX39,GH_H2-Weekday,GH_H2-Weekday-125700_BX39_780,CLASON PT,1,BX390176
BX39,GH_H2-Weekday,GH_H2-Weekday-132000_BX39_780,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390177
BX39,GH_H2-Weekday,GH_H2-Weekday-127200_BX39_781,CLASON PT,1,BX390176
BX39,GH_H2-Weekday,GH_H2-Weekday-128700_BX39_788,CLASON PT,1,BX390176
BX39,GH_H2-Weekday,GH_H2-Weekday-130200_BX39_783,CLASON PT,1,BX390176
BX39,GH_H2-Weekday,GH_H2-Weekday-131700_BX39_784,CLASON PT,1,BX390176
BX39,GH_H2-Weekday,GH_H2-Weekday-133200_BX39_785,CLASON PT,1,BX390176
BX39,GH_H2-Weekday,GH_H2-Weekday-134700_BX39_782,CLASON PT,1,BX390176
BX39,GH_H2-Weekday,GH_H2-Weekday-136200_BX39_786,CLASON PT,1,BX390176
BX39,GH_H2-Weekday,GH_H2-Weekday-133500_BX39_781,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390177
BX39,GH_H2-Weekday,GH_H2-Weekday-138000_BX39_787,CLASON PT,1,BX390176
BX39,GH_H2-Weekday,GH_H2-Weekday-135000_BX39_788,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390177
BX39,GH_H2-Weekday,GH_H2-Weekday-140500_BX39_788,CLASON PT,1,BX390176
BX39,GH_H2-Weekday,GH_H2-Weekday-136500_BX39_783,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390177
BX39,GH_H2-Weekday,GH_H2-Weekday-143500_BX39_784,GUN HILL RD,1,BX390167
BX39,GH_H2-Weekday,GH_H2-Weekday-138000_BX39_784,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390177
BX39,GH_H2-Weekday,GH_H2-Weekday-146500_BX39_786,GUN HILL RD,1,BX390167
BX39,GH_H2-Weekday,GH_H2-Weekday-139500_BX39_785,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390177
BX39,GH_H2-Weekday,GH_H2-Weekday-150000_BX39_788,GUN HILL RD,1,BX390167
BX39,GH_H2-Weekday,GH_H2-Weekday-034500_BX39_753,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390177
BX39,GH_H2-Weekday,GH_H2-Weekday-035500_BX39_750,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390177
BX39,GH_H2-Weekday,GH_H2-Weekday-036400_BX39_755,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390177
BX39,GH_H2-Weekday,GH_H2-Weekday-037200_BX39_756,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390177
BX39,GH_H2-Weekday,GH_H2-Weekday-038100_BX39_757,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390177
BX39,GH_H2-Weekday,GH_H2-Weekday-038900_BX39_751,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390177
BX39,GH_H2-Weekday,GH_H2-Weekday-039800_BX39_760,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390177
BX39,GH_H2-Weekday,GH_H2-Weekday-040700_BX39_754,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390177
BX39,GH_H2-Weekday,GH_H2-Weekday-041600_BX39_765,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390177
BX39,GH_H2-Weekday,GH_H2-Weekday-042400_BX39_752,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390177
BX39,GH_H2-Weekday,GH_H2-Weekday-043100_BX39_768,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390177
BX39,GH_H2-Weekday,GH_H2-Weekday-043700_BX39_769,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390177
BX39,GH_H2-Weekday,GH_H2-Weekday-044400_BX39_758,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390177
BX39,GH_H2-Weekday,GH_H2-Weekday-045000_BX39_771,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390177
BX39,GH_H2-Weekday,GH_H2-Weekday-045700_BX39_759,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390177
BX39,GH_H2-Weekday,GH_H2-Weekday-046300_BX39_762,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390177
BX39,GH_H2-Weekday,GH_H2-Weekday-047000_BX39_772,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390177
BX39,GH_H2-Weekday,GH_H2-Weekday-047600_BX39_763,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390177
BX39,GH_H2-Weekday,GH_H2-Weekday-048300_BX39_764,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390177
BX39,GH_H2-Weekday,GH_H2-Weekday-049100_BX39_753,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390177
BX39,GH_H2-Weekday,GH_H2-Weekday-049800_BX39_766,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390177
BX39,GH_H2-Weekday,GH_H2-Weekday-050600_BX39_750,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390177
BX39,GH_H2-Weekday,GH_H2-Weekday-051300_BX39_770,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390177
BX39,GH_H2-Weekday,GH_H2-Weekday-052100_BX39_755,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390177
BX39,GH_H2-Weekday,GH_H2-Weekday-052800_BX39_756,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390177
BX39,GH_H2-Weekday,GH_H2-Weekday-053600_BX39_757,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390177
BX39,GH_H2-Weekday,GH_H2-Weekday-054400_BX39_751,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390177
BX39,GH_H2-Weekday,GH_H2-Weekday-055400_BX39_760,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390177
BX39,GH_H2-Weekday,GH_H2-Weekday-056400_BX39_754,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390177
BX39,GH_H2-Weekday,GH_H2-Weekday-057400_BX39_765,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390177
BX39,GH_H2-Weekday,GH_H2-Weekday-058400_BX39_768,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390177
BX39,GH_H2-Weekday,GH_H2-Weekday-059600_BX39_769,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390177
BX39,GH_H2-Weekday,GH_H2-Weekday-061100_BX39_771,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390177
BX39,GH_H2-Weekday,GH_H2-Weekday-062600_BX39_752,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390177
BX39,GH_H2-Weekday,GH_H2-Weekday-064100_BX39_764,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390177
BX39,GH_H2-Weekday,GH_H2-Weekday-065600_BX39_766,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390177
BX39,GH_H2-Weekday,GH_H2-Weekday-067100_BX39_758,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390177
BX39,GH_H2-Weekday,GH_H2-Weekday-068600_BX39_755,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390177
BX39,GH_H2-Weekday,GH_H2-Weekday-070100_BX39_763,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390177
BX39,GH_H2-Weekday,GH_H2-Weekday-071600_BX39_753,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390177
BX39,GH_H2-Weekday,GH_H2-Weekday-073100_BX39_750,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390177
BX39,GH_H2-Weekday,GH_H2-Weekday-074600_BX39_756,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390177
BX39,GH_H2-Weekday,GH_H2-Weekday-076100_BX39_769,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390177
BX39,GH_H2-Weekday,GH_H2-Weekday-077600_BX39_762,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390177
BX39,GH_H2-Weekday,GH_H2-Weekday-079100_BX39_760,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390177
BX39,GH_H2-Weekday,GH_H2-Weekday-080600_BX39_765,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390177
BX39,GH_H2-Weekday,GH_H2-Weekday-082100_BX39_751,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390177
BX39,GH_H2-Weekday,GH_H2-Weekday-083600_BX39_778,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390177
BX39,GH_H2-Weekday,GH_H2-Weekday-084800_BX39_770,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390177
BX39,GH_H2-Weekday,GH_H2-Weekday-086000_BX39_759,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390177
BX39,GH_H2-Weekday,GH_H2-Weekday-087200_BX39_772,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390177
BX39,GH_H2-Weekday,GH_H2-Weekday-088400_BX39_776,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390177
BX39,GH_H2-Weekday,GH_H2-Weekday-089600_BX39_775,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390177
BX39,GH_H2-Weekday,GH_H2-Weekday-090800_BX39_777,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390177
BX39,GH_H2-Weekday,GH_H2-Weekday-092000_BX39_783,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390177
BX39,GH_H2-Weekday,GH_H2-Weekday-093200_BX39_782,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390177
BX39,GH_H2-Weekday,GH_H2-Weekday-094400_BX39_754,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390177
BX39,GH_H2-Weekday,GH_H2-Weekday-095600_BX39_780,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390177
BX39,GH_H2-Weekday,GH_H2-Weekday-096800_BX39_781,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390177
BX39,GH_H2-Weekday,GH_H2-Weekday-098000_BX39_779,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390177
BX39,GH_H2-Weekday,GH_H2-Weekday-099200_BX39_766,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390177
BX39,GH_H2-Weekday,GH_H2-Weekday-100400_BX39_768,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390177
BX39,GH_H2-Weekday,GH_H2-Weekday-145500_BX39_788,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390177
BX39,GH_H2-Weekday,GH_H2-Weekday-101600_BX39_784,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390177
BX39,GH_H2-Weekday,GH_H2-Weekday-102800_BX39_785,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390177
BX39,GH_H2-Weekday,GH_H2-Weekday-104000_BX39_757,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390177
BX39,GH_H2-Weekday,GH_H2-Weekday-105200_BX39_786,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390177
BX39,GH_H2-Weekday,GH_H2-Weekday-106400_BX39_776,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390177
BX39,GH_H2-Weekday,GH_H2-Weekday-107600_BX39_764,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390177
BX39,GH_H2-Weekday,GH_H2-Weekday-108800_BX39_778,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390177
BX39,GH_H2-Weekday,GH_H2-Weekday-110000_BX39_771,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390177
BX39,GH_H2-Weekday,GH_H2-Weekday-111200_BX39_782,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390177
BX39,GH_H2-Weekday,GH_H2-Weekday-141500_BX39_786,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390177
BX39,GH_H2-Weekday,GH_H2-Weekday-112400_BX39_788,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390177
BX39,GH_H2-Weekday,GH_H2-Weekday-113600_BX39_787,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390177
BX39,GH_H2-Weekday,GH_H2-Weekday-114800_BX39_777,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390177
BX39,GH_H2-Weekday,GH_H2-Weekday-116000_BX39_779,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390177
BX39,GH_H2-Weekday,GH_H2-Weekday-117200_BX39_784,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390177
BX39,GH_H2-Weekday,GH_H2-Weekday-118400_BX39_780,WAKEFIELD 241 ST via WHITE PLS RD,0,BX390177
BX4,GH_H2-Weekday,GH_H2-Weekday-030000_BX44A_701,THE HUB 3 AV via WESTCHESTER AV,1,BX040012
BX4A,GH_H2-Weekday,GH_H2-Weekday-033500_BX44A_701,WESTCHESTER AV via METROPOLITAN OVAL,0,BX04A0180
BX4A,GH_H2-Weekday,GH_H2-Weekday-036900_BX44A_701,THE HUB via MTROPLTN OVAL via WESTCHSTER,1,BX04A0004
BX4,GH_H2-Weekday,GH_H2-Weekday-044200_BX44A_706,WESTCHTR SQ via WESTCHTR AV,0,BX040013
BX4A,GH_H2-Weekday,GH_H2-Weekday-048900_BX44A_706,THE HUB via MTROPLTN OVAL via WESTCHSTER,1,BX04A0004
BX4A,GH_H2-Weekday,GH_H2-Weekday-056700_BX44A_702,WESTCHESTER AV via METROPOLITAN OVAL,0,BX04A0180
BX4A,GH_H2-Weekday,GH_H2-Weekday-060600_BX44A_706,THE HUB via MTROPLTN OVAL via WESTCHSTER,1,BX04A0004
BX4,GH_H2-Weekday,GH_H2-Weekday-066000_BX44A_706,WESTCHTR SQ via WESTCHTR AV,0,BX040013
BX4,GH_H2-Weekday,GH_H2-Weekday-071800_BX44A_702,THE HUB 3 AV via WESTCHESTER AV,1,BX040012
BX4A,GH_H2-Weekday,GH_H2-Weekday-076800_BX44A_702,WESTCHESTER AV via METROPOLITAN OVAL,0,BX04A0180
BX4A,GH_H2-Weekday,GH_H2-Weekday-082000_BX44A_721,THE HUB via MTROPLTN OVAL via WESTCHSTER,1,BX04A0004
BX4,GH_H2-Weekday,GH_H2-Weekday-087600_BX44A_721,WESTCHTR SQ via WESTCHTR AV,0,BX040013
BX4A,GH_H2-Weekday,GH_H2-Weekday-092600_BX44A_721,THE HUB via MTROPLTN OVAL via WESTCHSTER,1,BX04A0004
BX4,GH_H2-Weekday,GH_H2-Weekday-099800_BX44A_721,WESTCHTR SQ via WESTCHTR AV,0,BX040013
BX4A,GH_H2-Weekday,GH_H2-Weekday-106200_BX44A_718,THE HUB via MTROPLTN OVAL via WESTCHSTER,1,BX04A0004
BX4,GH_H2-Weekday,GH_H2-Weekday-111700_BX44A_718,WESTCHTR SQ via WESTCHTR AV,0,BX040013
BX4,GH_H2-Weekday,GH_H2-Weekday-117400_BX44A_718,THE HUB 3 AV via WESTCHESTER AV,1,BX040012
BX4A,GH_H2-Weekday,GH_H2-Weekday-122600_BX44A_718,WESTCHESTER AV via METROPOLITAN OVAL,0,BX04A0180
BX4,GH_H2-Weekday,GH_H2-Weekday-127400_BX44A_722,THE HUB 3 AV via WESTCHESTER AV,1,BX040012
BX4A,GH_H2-Weekday,GH_H2-Weekday-132100_BX44A_722,WESTCHESTER AV via METROPOLITAN OVAL,0,BX04A0180
BX4,GH_H2-Weekday,GH_H2-Weekday-136000_BX44A_723,THE HUB 3 AV via WESTCHESTER AV,1,BX040012
BX4,GH_H2-Weekday,GH_H2-Weekday-140300_BX44A_723,WESTCHTR SQ via WESTCHTR AV,0,BX040013
BX4,GH_H2-Weekday,GH_H2-Weekday-144000_BX44A_723,THE HUB 3 AV via WESTCHESTER AV,1,BX040012
BX4,GH_H2-Weekday,GH_H2-Weekday-148300_BX44A_723,WESTCHTR SQ via WESTCHTR AV,0,BX040013
BX4,GH_H2-Weekday,GH_H2-Weekday-031500_BX44A_702,THE HUB 3 AV via WESTCHESTER AV,1,BX040012
BX4A,GH_H2-Weekday,GH_H2-Weekday-037000_BX44A_703,WESTCHESTER AV via METROPOLITAN OVAL,0,BX04A0180
BX4,GH_H2-Weekday,GH_H2-Weekday-046000_BX44A_703,WESTCHTR SQ via WESTCHTR AV,0,BX040013
BX4,GH_H2-Weekday,GH_H2-Weekday-062200_BX44A_709,THE HUB 3 AV via WESTCHESTER AV,1,BX040012
BX4A,GH_H2-Weekday,GH_H2-Weekday-067200_BX44A_709,WESTCHESTER AV via METROPOLITAN OVAL,0,BX04A0180
BX4A,GH_H2-Weekday,GH_H2-Weekday-072600_BX44A_709,THE HUB via MTROPLTN OVAL via WESTCHSTER,1,BX04A0004
BX4,GH_H2-Weekday,GH_H2-Weekday-078000_BX44A_709,WESTCHTR SQ via WESTCHTR AV,0,BX040013
BX4,GH_H2-Weekday,GH_H2-Weekday-083500_BX44A_702,THE HUB 3 AV via WESTCHESTER AV,1,BX040012
BX4A,GH_H2-Weekday,GH_H2-Weekday-088800_BX44A_702,WESTCHESTER AV via METROPOLITAN OVAL,0,BX04A0180
BX4,GH_H2-Weekday,GH_H2-Weekday-094100_BX402_43,THE HUB 3 AV via WESTCHESTER AV,1,BX040012
BX4A,GH_H2-Weekday,GH_H2-Weekday-100800_BX402_43,WESTCHESTER AV via METROPOLITAN OVAL,0,BX04A0180
BX4,GH_H2-Weekday,GH_H2-Weekday-107500_BX44A_720,THE HUB 3 AV via WESTCHESTER AV,1,BX040012
BX4A,GH_H2-Weekday,GH_H2-Weekday-112600_BX44A_720,WESTCHESTER AV via METROPOLITAN OVAL,0,BX04A0180
BX4A,GH_H2-Weekday,GH_H2-Weekday-118200_BX44A_720,THE HUB via MTROPLTN OVAL via WESTCHSTER,1,BX04A0004
BX4,GH_H2-Weekday,GH_H2-Weekday-123600_BX44A_720,WESTCHTR SQ via WESTCHTR AV,0,BX040013
BX4A,GH_H2-Weekday,GH_H2-Weekday-128500_BX44A_724,THE HUB via MTROPLTN OVAL via WESTCHSTER,1,BX04A0004
BX4,GH_H2-Weekday,GH_H2-Weekday-133600_BX44A_724,WESTCHTR SQ via WESTCHTR AV,0,BX040013
BX4,GH_H2-Weekday,GH_H2-Weekday-138000_BX44A_724,THE HUB 3 AV via WESTCHESTER AV,1,BX040012
BX4,GH_H2-Weekday,GH_H2-Weekday-142300_BX44A_724,WESTCHTR SQ via WESTCHTR AV,0,BX040013
BX4,GH_H2-Weekday,GH_H2-Weekday-146000_BX44A_724,THE HUB 3 AV via WESTCHESTER AV,1,BX040012
BX4,GH_H2-Weekday,GH_H2-Weekday-150300_BX44A_724,WESTCHTR SQ via WESTCHTR AV,0,BX040013
